athlete_id,given_name,nickname,surname,suffix,athlete_gender
6327,Enrique,,Balino,,Male
6328,Victorio,,Cieslinskas,,Male
6329,Hector J.,,Costa,,Male
6330,Nelson,,Demarco,,Male
6331,Hector,,Garcia Otero,,Male
6332,Tabare,,Larre Borges,,Male
6333,Adesio,,Lombardo,,Male
6334,Roberto,,Lovera,,Male
6335,Sergio A.,,Matto,,Male
6336,Wilfredo,,Pelaez,,Male
6337,Carlos,,Rossello,,Male
6338,Ronald Yngve,,Bontemps,,Male
6339,Marcus Ross,,Frieberger,,Male
6340,Victor Wayne,,Glasgow,,Male
6341,Charles Monroe,,Hoag,,Male
6342,William Marion,,Hougland,,Male
6343,John Frederick,,Keller,,Male
6344,Melvin Dean,,Kelley,,Male
6345,Robert Earl,,Kenney,,Male
6346,William Barner,,Lienhard,,Male
6347,Clyde Edward,,Lovelette,,Male
6348,Frank Reilly,,Mccabe,,Male
6349,Daniel Luther,,Pippin,,Male
6350,Howard Earl,,Williams,,Male
6351,Stiapas,,Butautas,,Male
6352,Nodar,,Dzhordzhikiya,,Male
6353,Anatoli,,Konyev,,Male
6354,Otar Mikhailovich,,Korkiya,,Male
6355,Heino,,Kruus,,Male
6356,Ilmar,,Kullam,,Male
6357,Justinas,,Lagunavichus,,Male
6358,Iogan Fedorovich,,Lysov,,Male
6359,Aleksandr,,Moiseev,,Male
6360,Yuri,,Ozerov,,Male
6361,Kasis,,Petkyavichus,,Male
6362,Stasis,,Stonkus,,Male
6363,Maigonis,,Valdmanis,,Male
6364,Viktor,,Vlasov,,Male
6365,Anatoli,,Bulakov,,Male
6366,William Michael,,Toweel,,Male
6367,Nathan Eugene,,Brooks,,Male
6368,Edgar,,Basel,,Male
6369,Ilkka Rickhard,,Koski,,Male
6370,Andries C.,,Nieman,,Male
6371,Hayes Edward,,Sanders,,Male
6372,Ingemar,Ingo,Johansson,,Male
6373,Gennadi,,Garbuzov,,Male
6374,Joon-Ho,,Kang,,Male
6375,Pentti Olavi,,Hamalainen,,Male
6376,John,,Mcnally,,Male
6377,Leonard John,,Leisching,,Male
6378,Joseph,,Ventaja,,Male
6379,Jan,,Zachara,,Male
6380,Sergio,,Caprari,,Male
6381,Gheorghe,,Fiat,,Male
6382,Erkki Osvald,,Pakkanen,,Male
6383,Aureliano,,Bolognesi,,Male
6384,Erkki Aarno,,Mallenius,,Male
6385,Bruno,,Visintin,,Male
6386,Charles,,Adkins,,Male
6387,Viktor,,Mednov,,Male
6388,Gunther,,Heidemann,,Male
6389,Viktor,,Jorgensen,,Male
6390,Zygmunt,,Chychla,,Male
6391,Sergei,,Shcherbakov,,Male
6392,Eladio Oscar,,Herrera,,Male
6393,Boris,,Tishin,,Male
6394,Theunis Jacobus,,Van Schalkwyk,,Male
6395,Boris Georgiev,,Nikolov,,Male
6396,Stig,,Sjolin,,Male
6397,Floyd,,Patterson,,Male
6398,Vasile,,Tita,,Male
6399,Anatoli,,Perov,,Male
6400,Harri Walfrid,,Siljander,,Male
6401,Norvel Lafayette Ray,,Lee,,Male
6402,Antonio,,Pacenza,,Male
6403,Alfred,,Jindra,,Male
6404,Gabor,,Novak,,Male
6405,Arvo Kaarlo Olavi,,Ojanpera,,Male
6406,Janos,,Parti,,Male
6407,Egon,,Drews,,Male
6408,Wilfried,,Soltau,,Male
6409,Jean,,Laudet,,Male
6410,Georges,,Turlier,,Male
6411,Donald Trevor,,Hawgood,,Male
6412,Kenneth Ralph,,Lane,,Male
6413,Finn,,Haunstoft,,Male
6414,Bent Peder Benjamin,,Rasch,,Male
6415,Michael,,Scheuer,,Male
6416,Thorvald Lennart,,Stromberg,,Male
6417,Louis,,Gantois,,Male
6418,Nina,,Savina,,Female
6419,Sylvi Riitta,,Saimo,,Female
6420,Gertrude,,Liebhart,,Female
6421,Jozsef,,Gurovics,,Male
6422,Ferenc,,Varga,,Male
6423,Yrjo Jalmari,,Hietanen,,Male
6424,Maximilian,,Raub,,Male
6425,Herbert,,Wiedermann,,Male
6426,Lars,,Glasser,,Male
6427,Ingemar,,Hedberg,,Male
6428,Edwin,Edy,Ziegler,,Male
6429,Andre Alfons,,Noyelle,,Male
6430,Robert,,Grondelaers,,Male
6431,Jacques,,Anquetil,,Male
6432,Claude Paul Lucien,,Rouer,,Male
6433,Alfred,,Tonello,,Male
6434,Lucien Honore,,Victor,,Male
6435,Dino,,Bruni,,Male
6436,Gianni,,Ghidini,,Male
6437,Vincenzo,,Zucconelli,,Male
6438,Raymond Leonard,,Robinson,,Male
6439,Russell,,Mockridge,,Male
6440,Marino,,Morettini,,Male
6441,Antonio,,Maspes,,Male
6442,Cesare,,Pinarello,,Male
6443,Lionel,,Cox,,Male
6444,Thomas Frederick,,Shardelow,,Male
6445,Werner,,Potzernheim,,Male
6446,Enzo,,Sacchi,,Male
6447,Donald Christopher,,Burgess,,Male
6448,George Albert,,Newberry,,Male
6449,Alan,,Newton,,Male
6450,Ronald Charles,,Stretton,,Male
6451,Loris,,Campana,,Male
6452,Mino,,De Rossi,,Male
6453,Guido,,Messina,,Male
6454,George,,Estman,,Male
6455,Robert Gerald,,Fowler,,Male
6456,Alfred James,,Swift,,Male
6457,Henri,,Saint Cyr,,Male
6458,Lis,,Hartel,,Female
6459,Fritz,,Thiedemann,,Male
6460,Gehnall,,Persson,,Male
6461,Henri,,Chammartin,,Male
6462,Gustav,,Fischer,,Male
6463,Gottfried,,Trachsel,,Male
6464,Ida,,Von Nagel,,Female
6465,"Wilhelm ""Willy""",,Busing,,Male
6466,Hans,,Von Blixen Finecke Jr.,,Male
6467,Guy Robert Marie,,Lefrant,,Male
6468,Charles Gordon Jr.,,Hough,,Male
6469,Walter Goodwin Jr.,,Staley,,Male
6470,John Edwin Brown,,Wofford,,Male
6471,Folke,,Frolen,,Male
6472,Otto,,Rothe,,Male
6473,Klaus,,Wagner,,Male
6474,Pierre,,Jonqueres D'Oriola,,Male
6475,Oscar,,Cristi-Gallo,,Male
6476,Arthur Johan,,Mccashin,,Male
6477,John William,,Russell,,Male
6478,William Clark,,Steinkraus,,Male
6479,Douglas Norman,,Stewart,,Male
6480,Wilfred Harry,,White,,Male
6481,Ricardo,,Echeverria,,Male
6482,Cesar,,Mendoza,,Male
6483,Paul,,Barth,,Male
6484,Willy,,Fitting,,Male
6485,Paul,,Meister,,Male
6486,Otto,,Rufenacht,,Male
6487,Mario,,Valota,,Male
6488,Roberto,,Battaglia,,Male
6489,Franco,,Bertinetti,,Male
6490,Giuseppe,,Delfino,,Male
6491,Carlo,,Pavesi,,Male
6492,Sven,,Fahlman,,Male
6493,Lennart,,Magnusson,,Male
6494,Berndt-Otto,,Rehbinder,,Male
6495,Irene,,Camber,,Female
6496,Endre,,Palocz,,Male
6497,Jozsef,,Sakovics,,Male
6498,Endre,,Tilli,,Male
6499,Claude,,Netter,,Male
6500,Jacques,,Noel,,Male
6501,Giancarlo,,Bergamini,,Male
6502,Antonio,,Spallino,,Male
6503,Jean,,Laroyenne,,Male
6504,Jacques,,Lefevre,,Male
6505,Jean,,Levavasseur,,Male
6506,Bernard,,Morel,,Male
6507,Maurice,,Piot,,Male
6508,Jean Francois,,Tournon,,Male
6509,"Olof ""Olle""",,Ahlund,,Male
6510,Sylve,,Bengtsson,,Male
6511,Yngve,,Brodd,,Male
6512,Bengt,,Gustavsson,,Male
6513,Holger,,Hansson,,Male
6514,Gosta Lennart,,Lindh,,Male
6515,Gosta,,Lofgren,,Male
6516,Ingvar,,Rydell,,Male
6517,Lennart,,Samuelsson,,Male
6518,Gosta,,Sandberg,,Male
6519,Karl,,Svensson,,Male
6520,Jozsef,,Bozsik,,Male
6521,Laszlo,,Budai,,Male
6522,Jeno,,Buzanszky,,Male
6523,Lajos,,Csordas,,Male
6524,Zoltan,,Czibor,,Male
6525,Jeno,,Dalnoki,,Male
6526,Gyula,,Grosics,,Male
6527,Nandor,,Hidegkuti,,Male
6528,Sandor,,Kocsis,,Male
6529,Imre,,Kovacs,,Male
6530,Mihaly,,Lantos,,Male
6531,Gyula,,Lorant,,Male
6532,Peter,,Palotas,,Male
6533,Ferenc,,Puskas,,Male
6534,Jozsef,,Zakarias,,Male
6535,Vladimir,,Beara,,Male
6536,Vujadin,,Boskov,,Male
6537,Tomislav,,Crnkovic,,Male
6538,Ivan,,Horvat,,Male
6539,Tihomir,,Ognjanov,,Male
6540,Branko,,Zebec,,Male
6541,Margit,,Korondi,,Female
6542,Nina,,Bocharova,,Female
6543,Mariya,,Gorokhovskaya,,Female
6544,William,,Thoresson,,Male
6545,Jerzy,,Jokiel,,Male
6546,Tadao,,Uesako,,Male
6547,Agnes,,Keleti,,Female
6548,Jakob,Jack,Gunthard,,Male
6549,Viktor Ivanovich,,Chukarin,,Male
6550,Grant,,Shaginyan,,Male
6551,Hans,,Eugster,,Male
6552,Yevgeni,,Korolkov,,Male
6553,Dmitri,,Leonkin,,Male
6554,Onni Armas,,Lappalainen,,Male
6555,Kaino Johannes,,Lempinen,,Male
6556,Berndt Torbjorn,,Lindfors,,Male
6557,Kalevi,,Viskari,,Male
6558,Vladimir,,Belyakov,,Male
6559,Iosif,,Berdiev,,Male
6560,Valentin,,Muratov,,Male
6561,Mikhail,,Perelman,,Male
6562,Ernst,,Fivian,,Male
6563,Ernst,,Gebendinger,,Male
6564,Johannes,Hans,Schwarzentruber,,Male
6565,Jean Louis,,Tschabold,,Male
6566,Hana,,Bobkova-Marejkova,,Female
6567,Alena,,Chadimova,,Female
6568,Jana,,Rabasova,,Female
6569,Alena,,Reichova,,Female
6570,Matylda,,Sinova-Matouskova,,Female
6571,Vera,,Vancurova-Drazdikova,,Female
6572,Eva,,Vechtova-Bosakova,,Female
6573,Pelageya,,Danilova,,Female
6574,Medeya,,Dzugeli,,Female
6575,Ekaterina,,Kalinchuk,,Female
6576,Galina,,Minaicheva,,Female
6577,Galina,,Shamrai,,Female
6578,Galina,,Urbanovich,,Female
6579,Andrea,,Bodo-Molnar,,Female
6580,Laszlone,,Daruhazi,,Female
6581,Karolyne,,Gulyas,,Female
6582,Karolyne,,Perenyi,,Female
6583,Laszlone,,Zalai,,Female
6584,Evy,,Berggren,,Female
6585,Vanja,,Blomberg,,Female
6586,Ann-Sofi,,Colling-Pettersson,,Female
6587,Karin,,Lindberg,,Female
6588,Hjordis,,Nordin,,Female
6589,Gota,,Pettersson,,Female
6590,Gun,,Roring,,Female
6591,Ingrid,,Sandahl,,Female
6592,Takashi,,Ono,,Male
6593,Masao,,Takemoto,,Male
6594,Denys John,,Carnill,,Male
6595,John Ashley,,Cockett,,Male
6596,John Valentine,,Conroy,,Male
6597,Graham Bassett,,Dadds,,Male
6598,Derek Malcolm,,Day,,Male
6599,Dennis Michael Royal,,Eagan,,Male
6600,Robin Anthony,,Fletcher,,Male
6601,Roger Keith,,Midgley,,Male
6602,Richard Owen Alfred,,Norris,,Male
6603,Nigel Algernon D.,,Nugent,,Male
6604,Anthony Stuart,,Nunn,,Male
6605,Anthony John Backh.,,Robinson,,Male
6606,John Paskin,,Taylor,,Male
6607,Meldric St.Clair,,Daluz,,Male
6608,Chinadorai,,Desmuthu,,Male
6609,Raghbir,,Lal Sharma,,Male
6610,Govind,,Perumal,,Male
6611,Muniswamy,,Rajagopal,,Male
6612,Udham,,Singh Kullar,,Male
6613,Dharam,,Singh,,Male
6614,Julius Theodoor,,Ancion,,Male
6615,Laurentz Siebrand,,Mulder,,Male
6616,Leonard Hugo,,Wery,,Male
6617,Istvan,,Szondi,,Male
6618,Lars,,Hall,,Male
6619,Gabor,,Benedek,,Male
6620,Olavi Aleksanteri,,Mannonen,,Male
6621,Olavi Antero,,Rokka,,Male
6622,Lauri Johannes,,Vilkko,,Male
6623,Aladar,,Kovacsi,,Male
6624,Claes,,Egnell,,Male
6625,Thorsten,,Lindqvist,,Male
6626,Kurt,,Schmid,,Male
6627,Charles Paul Jr.,,Logg,,Male
6628,Thomas Steele,,Price,,Male
6629,Robert Frederik,,Baetens,,Male
6630,Michel Jules L.,,Knuysen,,Male
6631,Miguel,,Seijas,,Male
6632,Tranquilo,,Cappozzo,,Male
6633,Eduardo,,Guerrero,,Male
6634,Igor,,Emchuk,,Male
6635,Georgi,,Zhilin,,Male
6636,David Rollo,,Anderson,,Male
6637,Phillip Arthur,,Cayzer,,Male
6638,Ernest William,,Chapman,,Male
6639,Thomas Edmund,,Chessell,,Male
6640,Merwyn David,,Finlay,,Male
6641,Nimrod,,Greenwood,,Male
6642,Edward Oscar,,Pain,,Male
6643,Robert Noel,,Tinning,,Male
6644,Geoffrey,,Williamson,,Male
6645,Robert Milan,,Detweiler,,Male
6646,James Ralph,,Dunbar,,Male
6647,William Beauford,,Fields,,Male
6648,Wayne Thomas,,Frye,,Male
6649,Charles David,,Manning,,Male
6650,Richard Frederick,,Murphy,,Male
6651,Henry Arthur,,Proctor,,Male
6652,Franklin Bradford,,Shakespeare,,Male
6653,Edward Glenister,,Stevens,,Male
6654,Slava,,Amiragov,,Male
6655,Igor,,Borisov,,Male
6656,Yevgeni,,Brago,,Male
6657,Leonid,,Gissen,,Male
6658,Aleksei,,Komarov,,Male
6659,Vladimir,,Kryukov,,Male
6660,Igor,,Polyakov,,Male
6661,Vladimir,,Rodimushkin,,Male
6662,Yevgeni,,Samsonov,,Male
6663,Oiva,,Lommi,,Male
6664,Veikko Kristian,,Lommi,,Male
6665,Lauri Armas,,Nevalainen,,Male
6666,Kauko Wilhelm,,Wahlsten,,Male
6667,Duje,,Bonacic,,Male
6668,Petar,,Segvic,,Male
6669,Mate,,Trojanovic,,Male
6670,Velimir,,Valenta,,Male
6671,Pierre Auguste,,Blondiaux,,Male
6672,Marc Emile,,Bouissou,,Male
6673,Roger,,Gautier,,Male
6674,Jacques Jean,,Guissart,,Male
6675,Matthew Fillip,,Leanderson,,Male
6676,Carl Martin,,Lovested,,Male
6677,Albert,,Rossi,,Male
6678,Alvin Edmund,,Ulbrickson,,Male
6679,Richard Wayne,,Wahlstrom,,Male
6680,Jiri,,Havlis,,Male
6681,Jan,,Jindra,,Male
6682,Miroslav,,Koranda,,Male
6683,Stanislav,,Lusk,,Male
6684,Karel,,Mejta Sr.,,Male
6685,Enrico,,Bianchi,,Male
6686,Emile,,Ess,,Male
6687,Walter,,Leiser,,Male
6688,Heinrich,,Scheller,,Male
6689,Karl,,Weidmann,,Male
6690,Jorgen Nagel,,Frantzen,,Male
6691,Svend Ove,,Petersen,,Male
6692,Poul Verner,,Svendsen,,Male
6693,Bernard Robert,,Malivoire,,Male
6694,Gaston Antoine,,Mercier,,Male
6695,Raymond Julien,,Salles,,Male
6696,Helmut,,Heinhold,,Male
6697,Heinz Joachim,,Manchen,,Male
6698,Helmut,,Noll,,Male
6699,Teodor,,Kocerka,,Male
6700,Yuri,,Tyukalov,,Male
6701,Carl-Erik,,Ohlson,,Male
6702,Folke,,Wassen,,Male
6703,Magnus,,Wassen,,Male
6704,Britton Jr.,,Chance,,Male
6705,Michael Beaver,,Schoettle,,Male
6706,Edgar Pardee Earle,,White,,Male
6707,Sumner Wheeler III,,White,,Male
6708,Borre,,Falkum-Hansen,,Male
6709,Peder Eugen,,Lunde,,Male
6710,Vibeke,,Lunde,,Female
6711,Ragnar Rafael,,Jansson,,Male
6712,Jonas Leo Adolf,,Konto,,Male
6713,Paul Leonard,,Sjoberg,,Male
6714,Rolf Fredrik,,Turkka,,Male
6715,Ernst Theodor,,Westerlund,,Male
6716,Everard C.,,Endt,,Male
6717,John Adams,,Morgan,,Male
6718,Eric,,Ridder,,Male
6719,Julius Kean,,Roosevelt,,Male
6720,Tor Birger,,Arneberg,,Male
6721,Finn Christian,,Ferner,,Male
6722,Johan Martin,,Ferner,,Male
6723,Erik Oscar,,Heiberg,,Male
6724,Carl Lauritz,,Mortensen,,Male
6725,Emelyn Thatcher Leonard,,Whiton,,Female
6726,Erich Friedrich Wilhelm,,Natusch,,Male
6727,Georg,,Nowka,,Male
6728,Theodor,,Thomsen,,Male
6729,Erland,,Almkvist,,Male
6730,Sidney,,Boldt-Christmas,,Male
6731,Per,,Gedda,,Male
6732,Rickard,,Sarby,,Male
6733,Charles Norman,,Currey,,Male
6734,Francisco Rebello De,,Andrade,,Male
6735,Joaquim Mascarenhas De M.,,Fiuza,,Male
6736,Nicolo,,Rode,,Male
6737,Agostino,,Straulino,,Male
6738,John Wesley,,Price,,Male
6739,John S.,,Reid,,Male
6740,Tauno Vilhelmi,,Maki,,Male
6741,John Harry,,Larsen,,Male
6742,Olof,,Skoldberg,,Male
6743,Gheorghe,,Lichiardopol,,Male
6744,Szilard,,Kun,,Male
6745,Lev,,Vainshtein,,Male
6746,Anatoli,,Bogdanov,,Male
6747,Robert,,Burchler-Messer,,Male
6748,Ambrus,,Balogh,,Male
6749,Huelet Leo,,Benner,,Male
6750,Angel,,Leon Gozalo,,Male
6751,Boris,,Andreev,,Male
6752,Erling Asbjorn,,Kongshaug,,Male
6753,Vilho Ilmari,,Ylonen,,Male
6754,Arthur Charles,,Jackson,,Male
6755,Iosif,,Sirbu,,Male
6756,Hans,,Liljedahl,,Male
6757,George Patrick,,Genereux,,Male
6758,Knut,,Holmqvist,,Male
6759,Ali,,Mirzai,,Male
6760,Ivan,,Udodov,,Male
6761,Mahmoud,,Namdjou,,Male
6762,Humberto,,Selvetti,,Male
6763,James Edward,,Bradford,,Male
6764,Rafael,,Chimishkyan,,Male
6765,Nikolai,,Saksonov,,Male
6766,Verdi,,Barberis,,Male
6767,Thomas Tamio,,Kono,,Male
6768,Yevgeni,,Lopatin,,Male
6769,Gerald A.,,Gratton,,Male
6770,Arkadi,,Vorobyev,,Male
6771,Trofim,,Lomakin,,Male
6772,Lennox,,Kilgour,,Male
6773,Grigori,,Novak,,Male
6774,Mahmoud,,Mollaghassemi,,Male
6775,Hasan,,Gemici,,Male
6776,Yushi,,Kitano,,Male
6777,Kenneth Alan,,Richmond,,Male
6778,Arsen,,Mekokishvili,,Male
6779,Kha-Shaba Digvijai,,Jadav,,Male
6780,Shohashi,,Ishii,,Male
6781,Rashid,,Mamedbekov,,Male
6782,Josiah,,Henson,,Male
6783,Bayram,,Sit,,Male
6784,Nasser,,Guivegtchi,,Male
6785,Djahanbakte,,Tovfighe,,Male
6786,Jay Thomas,,Evans,,Male
6787,Abdollah,,Modjtabavi,,Male
6788,William Thomas,,Smith,,Male
6789,Per Gunnar,,Berlin,,Male
6790,Gyorgy,,Gurics,,Male
6791,David,,Tsimakuridze,,Male
6792,Gholam Reza,,Takhti,,Male
6793,Adil,,Atan,,Male
6794,Viking,,Palm,,Male
6795,Leo Ilmo,,Honkala,,Male
6796,Boris,,Gurevich,,Male
6797,Ignazio,,Fabra,,Male
6798,Tauno Into,,Kovanen,,Male
6799,Johannes,,Kotkas,,Male
6800,Josef,,Ruzicka,,Male
6801,Artem,,Teryan,,Male
6802,Imre,,Hodos,,Male
6803,Zakaria,,Chihab,,Male
6804,Abdel Aal Ahmed,,Rashed,,Male
6805,Yakov,,Punkin,,Male
6806,Imre,,Polyak,,Male
6807,Mikulas,,Atanasov,,Male
6808,Chasame,,Safin,,Male
6809,Khalil,,Taha,,Male
6810,Nikolai,,Belov,,Male
6811,Kalervo Juhani,,Rauhala,,Male
6812,Shalva,,Chikhladze,,Male
6813,Richard Carroll,,Conner,,Male
6814,Gary Milburn,,Tobian,,Male
6815,Donald De Wayne,,Harper,,Male
6816,Irene Margaret,,Mac Donald,,Female
6817,Jeanne Georgetta,,Stunyo,,Female
6818,Frank Edward Jr.,,Mckinney,,Male
6819,David Egmont,,Theile,,Male
6820,John James,,Monckton,,Male
6821,Margaret,,Edwards,,Female
6822,Judith Brenda,,Grinham,,Female
6823,Carin Alice,,Cone,,Female
6824,Mary Jane,,Sears,,Female
6825,Shelley Isabel,,Mann,,Female
6826,Nancy Jane,,Ramey,,Female
6827,Gary,,Chapman,,Male
6828,Jon Malcolm,,Henricks,,Male
6829,John,,Devitt,,Male
6830,Faith Yvonne,,Leech,,Female
6831,Dawn,,Fraser,,Female
6832,Lorraine Joyce,,Crapp,,Female
6833,George Thomas,,Breen,,Male
6834,Murray,,Rose,,Male
6835,Tsuyoshi,,Yamanaka,,Male
6836,Kharis,,Yunichev,,Male
6837,Masaru,,Furukawa,,Male
6838,Masahiro,,Yoshimura,,Male
6839,Eva-Maria,,Ten Elsen,,Female
6840,Ursula,,Happe-Krey,,Female
6841,Gyorgy,,Tumpek,,Male
6842,William Albert Jr.,,Yorzyk,,Male
6843,Takashi,,Ishimoto,,Male
6844,Sylvia Eliina,,Ruuska,,Female
6845,Moira,,Abernethy,,Female
6846,Jeanette Evelyn,,Myburgh,,Female
6847,Natalie Ann,,Myburgh,,Female
6848,Susan Elizabeth,,Roberts,,Female
6849,Sandra Anne,,Morgan,,Female
6850,Nancy Joan,,Simons,,Female
6851,Boris,,Nikitin,,Male
6852,Gennadi,,Nikolaev,,Male
6853,Vitali,,Sorokin,,Male
6854,Vladimir,,Struzhanov,,Male
6855,Kevin,,O'Halloran,,Male
6856,Richard Dennis,,Hanley,,Male
6857,Viktor,,Ageev,,Male
6858,Pyotr,,Breus,,Male
6859,Boris,,Goikhman,,Male
6860,Nodar,,Gvakhariya,,Male
6861,Vyacheslav,,Kurennoi,,Male
6862,Boris,,Markarov,,Male
6863,Pyotr,,Mshvenieradze,,Male
6864,Valentin,,Prokopov,,Male
6865,Mikhail,,Ryzhak,,Male
6866,Yuri,,Shlyapin,,Male
6867,Otto,,Boros,,Male
6868,Istvan,,Hevesi,,Male
6869,Tivadar,,Kanizsa,,Male
6870,Mihaly,,Mayer,,Male
6871,Ervin,,Zador,,Male
6872,Ivo,,Cipci,,Male
6873,Tomislav,,Franjkovic,,Male
6874,Horivoje,,Kacic,,Male
6875,Marjan,,Zuzej,,Male
6876,Allan,,Lawrence,,Male
6877,Vladimir,,Kuts,,Male
6878,Jozsef,,Kovacs,,Male
6879,Hector,,Hogan,,Male
6880,Robert Joseph,,Morrow,,Male
6881,Marlene Judith,,Mathews-O'Shea,,Female
6882,Betty,,Cuthbert,,Female
6883,Christa,,Stubnick,,Female
6884,Joel,,Shankle,,Male
6885,Lee,,Calhoun,,Male
6886,John,,Landy,,Male
6887,Ronald Michael,,Delany,,Male
6888,Klaus,,Richtzenhain,,Male
6889,Leonid,,Spirin,,Male
6890,Antanas,,Mikenas,,Male
6891,Ernst,,Larsen,,Male
6892,Christopher William,,Brasher,,Male
6893,Sandor,,Rozsnyoi,,Male
6894,Voitto Valdemar,,Hellsten,,Male
6895,Ardalion,,Ignatyev,,Male
6896,Charles Lamont,,Jenkins,,Male
6897,Joshua,,Culbreath,,Male
6898,Glenn Ashby,,Davis,,Male
6899,Silas Edward,,Southern,,Male
6900,Heinz,,Futterer,,Male
6901,Manfred,,Germar,,Male
6902,Lothar,,Knorzer,,Male
6903,Leonard,Leo,Pohl,,Male
6904,Leamon,,King,,Male
6905,Ira James,,Murchison,,Male
6906,Leonid,,Bartenev,,Male
6907,Yuri,,Konovalov,,Male
6908,Isabelle Francis,,Daniels,,Female
6909,Margaret Rejean,,Matthews,,Female
6910,Wilma,,Rudolph,,Female
6911,Norma Wilson,,Crooker-Fleming,,Female
6912,Fluer Northey,,Mellor-Wenham,,Female
6913,Anne,,Pashley,,Female
6914,Jean Eileen,,Scrivens,,Female
6915,Francis Peter,,Higgins,,Male
6916,Derek James Neville,,Johnson,,Male
6917,John Edward,,Salisbury,,Male
6918,Michael Keith Valentine,,Wheeler,,Male
6919,Thomas William,,Courtney,,Male
6920,Louis Woodard III,,Jones,,Male
6921,Jesse William,,Mashburn,,Male
6922,Graham Chater,,Gipson,,Male
6923,Richard Kevan,,Gosper,,Male
6924,Leonard Stuart,,Gregory,,Male
6925,David Francis,,Lean,,Male
6926,George Derek,,Ibbotson,,Male
6927,Douglas A.Gordon,,Pirie,,Male
6928,Norman Richard,,Read,,Male
6929,Yevgeni,,Maskinskov,,Male
6930,Audun,,Boysen,,Male
6931,Norma Claire,,Thrower-Austin,,Female
6932,Gisela,,Kohler-Birkemeyer,,Female
6933,Vasili,,Kuznetsov,,Male
6934,Rafer Lewis,,Johnson,,Male
6935,Desmond Dalworth,,Koch,,Male
6936,Alfred,,Oerter,,Male
6937,Olga,,Fikotova-Connolly,,Female
6938,Irina,,Beglyakova,,Female
6939,Anatoli,,Samotsvetov,,Male
6940,Harold Vincent,,Connolly,,Male
6941,Mikhail,,Krivonosov,,Male
6942,Igor,,Kashkarov,,Male
6943,Charles Everett,,Dumas,,Male
6944,Charles Michael,,Porter,,Male
6945,Mildred Louise,,Mcdaniel,,Female
6946,Thelma Elizabeth,,Hopkins,,Female
6947,Mariya,,Pissareva,,Female
6948,Viktor,,Tsybulenko,,Male
6949,Egil,,Danielsen,,Male
6950,Janusz,,Sidlo,,Male
6951,Nadezhda,,Konyaeva,,Female
6952,Inese,,Yaunzeme,,Female
6953,Marlene,,Ahrens,,Female
6954,Jorma Rainer,,Valkama,,Male
6955,Gregory Curtis,,Bell,,Male
6956,John Dale,,Bennett,,Male
6957,Elzbieta,,Dunska-Krzesinska,,Female
6958,Willie B.,,White,,Female
6959,Veikko Leo,,Karvonen,,Male
6960,Franjo,,Mihalic,,Male
6961,Georgios,,Roubanis,,Male
6962,Robert Allen,,Gutowski,,Male
6963,Jiri,,Skobla,,Male
6964,William Henry,,Nieder,,Male
6965,Tamara,,Tyshkevich,,Female
6966,Vitold,,Kreer,,Male
6967,Vilhjalmur,,Einarsson,,Male
6968,Carlos S.,,Blixen,,Male
6969,Nelson R.,,Chelle,,Male
6970,Ramiro,,Cortes,,Male
6971,Carlos,,Gonzalez,,Male
6972,Raul E.,,Mera,,Male
6973,Oscar,,Moglia,,Male
6974,Ariel,,Olascoaga,,Male
6975,Milton A.,,Scaron,,Male
6976,Richard James,,Boushka,,Male
6977,Carl Cecil,,Cain,,Male
6978,Charles Frick,,Darling,,Male
6979,William Best,,Evans,,Male
6980,Gilbert,,Ford,,Male
6981,Burdette Eliele,,Haldorsson,,Male
6982,Robert Eugene,,Jeangerard,,Male
6983,Kenneth C.,,Jones,,Male
6984,William Fenton,,Russell,,Male
6985,Ronald Paul,,Tomsic,,Male
6986,James Patrick,,Walsh,,Male
6987,Arkadi,,Bochkarev,,Male
6988,Yanis,,Krumins,,Male
6989,Algirdas,,Lauritenas,,Male
6990,Valdis,,Muizhniek,,Male
6991,Mikhail,,Semyonov,,Male
6992,Mikhail,,Studenetsky,,Male
6993,Vladimir,,Torban,,Male
6994,Viktor,,Zubkov,,Male
6995,John,,Caldwell,,Male
6996,Rene,,Libeer,,Male
6997,Terence George,,Spinks,,Male
6998,Mircea,,Dobrescu,,Male
6999,Daniel Wepener,,Bekker,,Male
7000,Giacomo,,Bozzano,,Male
7001,Thomas Peter,,Rademacher,,Male
7002,Lev,,Mukhin,,Male
7003,Claudio,,Barrientos,,Male
7004,Frederick,,Gilroy,,Male
7005,Wolfgang,,Behrendt,,Male
7006,Soon-Chun,,Song,,Male
7007,Henryk,,Niedzwiedzki,,Male
7008,Vladimir,,Safronov,,Male
7009,Thomas G.,,Nicholls,,Male
7010,Anthony,,Byrne,,Male
7011,Anatoli,,Lagetko,,Male
7012,Richard,,Mctaggart,,Male
7013,Harry,,Kurschat,,Male
7014,Constantin,,Dumitrescu,,Male
7015,Henry James,,Loubscher,,Male
7016,Vladimir,,Engibaryan,,Male
7017,Franco,,Nenci,,Male
7018,Nicholas,,Gargano,,Male
7019,Kevin John,,Hogarth,,Male
7020,Nicolae,,Linca,,Male
7021,Fred,,Tiedt,,Male
7022,John,,Mccormack,,Male
7023,Zbigniew,,Pietrzykowski,,Male
7024,Jose Louis Chegui,,Torres,,Male
7025,Gilbert,,Chapron,,Male
7026,Victor,,Zalazar,,Male
